Character,Country,Popularity_Score,Avg_Episodes_Watched_Per_Year,Merchandise_Revenue_MillionUSD,Popularity_Tier,Revenue_Per_Episode,Character_encoded,Country_encoded
Spongebob Squarepants,France,0.8604447384932494,0.29508196721311475,1.0,High,3.3774431094623774,8,5
Mr Bean,Japan,0.5138468527745739,0.35171385991058124,0.14780838996415982,Medium,0.4190603397372354,3,9
Tom And Jerry,Uae,0.61560867609933,0.5991058122205664,0.30185580549754837,Medium,0.5030043024922454,9,20
Paw Patrol,South Korea,0.34940295086203565,0.5305514157973175,0.1998317366253519,Medium,0.3759405594388417,4,15
Doraemon,Canada,0.621131697623634,0.8226527570789866,0.21091695508195085,Medium,0.2560750914377433,0,2
Doraemon,Spain,0.4868047091651832,0.7868852459016393,0.2823168016310537,Medium,0.3583222342334591,0,16
Doraemon,Australia,0.10392680917367017,0.8405365126676602,0.4048779586841406,Low,0.48111751847900525,0,0
Doraemon,Japan,0.2519080009913758,0.30402384500745155,0.2250653294059554,Low,0.7378614265401355,0,9
Shinchan,Uae,0.04551685378612591,0.29806259314456035,0.06262557296654807,Low,0.20940623936968347,7,20
Pokemon,India,0.1363814603295468,0.44113263785394935,1.0,Low,2.261764715796286,6,7
Spongebob Squarepants,Egypt,0.5727185949433958,0.6706408345752608,0.5088082673967435,Medium,0.7575600547255422,8,4
Paw Patrol,Uae,0.1813579847736501,0.06557377049180328,0.5077815676902272,Low,7.627351792441235,4,20
Shinchan,Saudi Arabia,0.12821514659595157,0.10134128166915052,0.04305360803841919,Low,0.4206866216274596,7,13
Peppa Pig,Italy,0.3132147807342941,0.5722801788375559,0.2404157779513306,Low,0.4193687254961846,5,8
Pokemon,South Africa,0.6066276660708613,0.13114754098360656,0.33382555099665323,Medium,2.526157872571126,6,14
Paw Patrol,Saudi Arabia,0.9063035773981832,0.44113263785394935,0.29620777301619483,High,0.6699522895526246,4,13
Peppa Pig,Russia,0.3638655580741709,0.20864381520119224,0.4399873694073948,Medium,2.098737656463393,5,12
Tom And Jerry,China,0.35879553884580595,0.5991058122205664,0.14787170691681736,Medium,0.24640938965354953,9,3
Mickey Mouse,Usa,0.10322501289648,0.5126676602086438,1.0,Low,1.9467840346301255,1,23
Spongebob Squarepants,Japan,0.9072424264468196,0.44709388971684055,0.574012944066873,High,1.2810104249125183,8,9
Pokemon,France,0.36222294421509105,0.11922503725782414,0.68647944255804,Medium,5.70995408457122,6,5
Peppa Pig,India,0.5923476603711332,0.4172876304023845,0.31376768909743763,Medium,0.7501242357934402,5,7
Peppa Pig,Germany,0.6065258979259119,0.39344262295081966,0.45282293124681633,Medium,1.148007098876015,5,6
Paw Patrol,Italy,0.06884289704124469,0.12518628912071536,0.11446292190458904,Low,0.9070947620552401,4,8
Shinchan,Uae,0.5033292081384595,0.39344262295081966,0.49141077148847484,Medium,1.2458358780099317,7,20
Mickey Mouse,Usa,0.9384216278962804,0.31594634873323396,1.0,High,3.1551081247560786,1,23
Motu Patlu,Japan,0.4086467046872152,0.5663189269746647,0.00927509313814525,Medium,0.01634899295111911,2,9
Spongebob Squarepants,South Korea,0.8549769262679285,0.45603576751117736,1.0,High,2.1880125606920773,8,15
Tom And Jerry,France,0.7741944842449918,0.19672131147540983,0.36064858263456095,High,1.8240248354786683,9,5
Mr Bean,Egypt,0.05205279708458488,0.5126676602086438,0.054518619283882006,Low,0.10613597761193957,3,4
Mr Bean,Mexico,0.656175229854923,0.4828614008941878,0.4222445804327309,Medium,0.8726560532673457,3,10
Paw Patrol,Uae,0.6151899857035494,0.30402384500745155,0.005596966690581203,Medium,0.018349275908067033,4,20
Mickey Mouse,India,0.09016585759515049,0.45305514157973176,0.5789636443929174,Low,1.2750954484924641,1,7
Mickey Mouse,South Korea,0.5031691662538932,0.11326378539493294,1.0,Medium,8.751679252911792,1,15
Mickey Mouse,Italy,0.4607204414645122,0.04769001490312966,0.43304860014827984,Medium,8.893991940849554,1,8
Spongebob Squarepants,Egypt,0.2482576093620775,0.8137108792846498,0.5691001953990599,Low,0.6985302514908769,8,4
Peppa Pig,Australia,0.7354290652428307,0.18479880774962743,0.4552888622799946,High,2.45044017124974,5,0
Shinchan,Uae,0.9579930904676252,0.30998509687034276,0.2707038299042518,High,0.8704720342824492,7,20
Paw Patrol,Saudi Arabia,0.4231758674854045,0.05365126676602086,0.21756778738315904,Medium,3.9810200249270467,4,13
Pokemon,Australia,0.3616023258326805,0.16691505216095381,0.3996218895301183,Medium,2.3799051031295484,6,0
Mr Bean,Spain,0.17988922872699586,0.46497764530551416,0.4441093400970203,Low,0.9530700551221591,3,16
Mr Bean,China,0.4215206690102653,0.5067064083457526,0.39366347558197007,Medium,0.7753762196239242,3,3
Mickey Mouse,Australia,0.6298622123621544,0.28017883755588674,0.5987011961099173,Medium,2.129254112130399,1,0
Spongebob Squarepants,Australia,0.5384382544051023,0.36661698956780925,1.0,Medium,2.720222482578009,8,0
Motu Patlu,Brazil,0.42181648784334513,0.33383010432190763,0.04388073486528623,Medium,0.13105373232240503,2,1
Motu Patlu,Russia,0.7478954984763247,0.36959761549925485,0.10451583360490235,High,0.28201971419622507,2,12
Shinchan,Uk,0.5484337438182938,0.32786885245901637,0.542071414604245,Medium,1.6482905284312321,7,21
Mickey Mouse,Germany,0.5267423379310799,0.05365126676602086,1.0,Medium,18.297837528292114,1,6
Motu Patlu,Egypt,0.6310475226410597,0.45901639344262296,0.35014440428373034,Medium,0.7611563615447614,2,4
Shinchan,France,0.5233162404252573,0.13114754098360656,0.258235226510331,Medium,1.9541432597854098,7,5
Doraemon,Uae,0.37364387652703357,0.6795827123695977,0.14008045512841893,Medium,0.20582429230489585,0,20
Shinchan,Uae,0.28467685467345294,0.23248882265275708,0.46527861812492327,Low,1.9927233040053585,7,20
Motu Patlu,Italy,0.5349707530597663,0.10730253353204172,0.0728104294416404,Medium,0.6722874070171143,2,8
Mr Bean,South Africa,0.7914247142652953,0.13710879284649777,0.42334608750217884,High,3.0653087234837435,3,14
Mickey Mouse,Canada,0.2471621911050305,0.17883755588673622,1.0,Low,5.560573791548922,1,2
Motu Patlu,Usa,0.12214151213551117,0.2563338301043219,0.48361726634754804,Low,1.8793380806227145,2,23
Spongebob Squarepants,Saudi Arabia,0.008929855889342142,0.8315946348733234,0.9800028508805171,Low,1.177046800247063,8,13
Peppa Pig,Usa,0.7013281400230029,0.12518628912071536,0.17609415940085632,High,1.3955094537441932,5,23
Mr Bean,China,0.7066259789280593,0.44113263785394935,0.10768903422653964,High,0.24356725789176595,3,3
Peppa Pig,Japan,0.8194185514997636,1.0,0.4007200590025779,High,0.40031973926331466,5,9
Spongebob Squarepants,Egypt,0.6832241825576809,0.21460506706408344,0.537754953937933,High,2.494166585510248,8,4
Tom And Jerry,Uk,0.571012181354699,0.7958271236959762,0.3416230948560686,Medium,0.4287292496664716,9,21
Doraemon,South Africa,0.46805914343163324,0.45603576751117736,0.5109463392439679,Medium,1.117957008105437,0,14
Motu Patlu,Germany,0.5194852731907311,0.20268256333830104,0.10751909152915191,Medium,0.527875777714811,2,6
Paw Patrol,Saudi Arabia,0.6652423547735437,0.15499254843517138,0.3017508985440944,High,1.9343930307638924,4,13
Spongebob Squarepants,Italy,0.633240822185487,0.4113263785394933,0.9265547010618507,Medium,2.2471390366626856,8,8
Pokemon,Usa,0.5176093588403292,0.2563338301043219,1.0,Medium,3.886002860932061,6,23
Motu Patlu,Saudi Arabia,0.037736300083769825,0.13114754098360656,0.48475181012182106,Low,3.668262054017006,2,13
Peppa Pig,Italy,0.8257052443848855,0.46497764530551416,0.05682214350575157,High,0.12194177999353731,5,8
Doraemon,South Korea,0.8697865141212199,0.7868852459016393,0.5057790956683526,High,0.6419451288106678,0,15
Spongebob Squarepants,Nigeria,0.6736352423696113,0.5543964232488823,0.9461287111755592,High,1.7035196331316367,8,11
Spongebob Squarepants,Usa,0.3985270373659067,0.8405365126676602,0.2343223429964692,Medium,0.2784458421817852,8,23
Peppa Pig,Canada,0.3234116411562113,0.09538002980625931,0.22827066098875723,Low,2.3684435608457592,5,2
Motu Patlu,Russia,0.9242132069034272,0.5484351713859911,0.413691674613001,High,0.7529399211365246,2,12
Tom And Jerry,India,0.30511805005417436,0.4202682563338301,0.2953071217584013,Low,0.7009954282536492,9,7
Tom And Jerry,Mexico,0.043482007499458956,0.36661698956780925,0.38071470416778697,Low,1.0356286977252496,9,10
Motu Patlu,Spain,0.8674104428544813,0.20268256333830104,0.2794319916706164,High,1.3718994257083332,2,16
Shinchan,Russia,0.03975240325474838,0.26229508196721313,0.21739693851030303,Low,0.8256779309587501,7,12
Mr Bean,France,0.8786772741911604,0.04769001490312966,0.5168042241313259,High,10.614172642163377,3,5
Mickey Mouse,Canada,0.4264649970124451,0.488822652757079,0.8927556859606812,Medium,1.8226100425033456,1,2
Tom And Jerry,Nigeria,0.9090020952804156,0.7868852459016393,0.4995610467811479,High,0.63405305452758,9,11
Spongebob Squarepants,India,0.41404015541967887,0.5454545454545454,1.0,Medium,1.829978372982865,8,7
Tom And Jerry,Uae,0.6123620214381169,0.30402384500745155,0.1990039111865964,Medium,0.6524208334654455,9,20
Spongebob Squarepants,South Africa,0.03222955322704579,0.05365126676602086,1.0,Low,18.297837528292114,8,14
Tom And Jerry,Uae,0.4575449294417121,0.5007451564828614,0.3329808294135343,Medium,0.6636453289308598,9,20
Peppa Pig,Usa,0.8270101016593498,0.21460506706408344,0.21858837840238013,High,1.0138369259077291,5,23
Doraemon,Germany,0.1664866016988619,0.09836065573770492,0.4923217845170539,Low,4.95489669287911,0,6
Tom And Jerry,Egypt,0.45088585484707433,0.7153502235469449,0.48807582390145365,Medium,0.6813368766534187,9,4
Tom And Jerry,Uk,0.08530654403431193,0.8763040238450075,0.2811162726613872,Low,0.32043198825114677,9,21
Spongebob Squarepants,China,0.7691567965749464,0.39344262295081966,1.0,High,2.5352229749386974,8,3
Mr Bean,South Africa,0.8827029205371946,0.47690014903129657,0.24990601993435244,High,0.5229251768197014,3,14
Motu Patlu,Australia,0.6532768782155204,0.05365126676602086,0.45694503871834086,Medium,8.36110607782735,2,0
Tom And Jerry,Uae,0.9662932638476628,0.45603576751117736,0.055616486970608676,High,0.12168957207325903,9,20
Mickey Mouse,South Africa,0.2744185427517334,0.4292101341281669,0.35422211170861,Low,0.8233699850573052,1,14
Shinchan,Germany,0.25966003928625003,0.5007451564828614,0.0753286376554713,Low,0.15013326323568482,7,6
Tom And Jerry,Germany,0.0,0.27719821162444114,0.5436733470558311,,1.9542661467205014,9,6
Doraemon,France,0.5066896270960092,0.044709388971684055,0.18500732477575993,Medium,4.04746877912474,0,5
Mr Bean,South Africa,0.6456522206645748,0.5067064083457526,0.4716051131203374,Medium,0.9288933631091182,3,14
Doraemon,Italy,0.5773976421765483,0.44709388971684055,0.08588423064133166,Medium,0.19166570357744359,0,8
Tom And Jerry,Uae,0.30828141946543886,0.849478390461997,0.2284255676521521,Low,0.2685847991129636,9,20
Mr Bean,Spain,0.9133538461670588,0.04769001490312966,0.49301150194859367,High,10.125515527761818,3,16
Motu Patlu,Uk,0.6767172887378956,0.5782414307004471,0.2142657813521356,High,0.3699075549430829,2,21
Peppa Pig,Usa,0.7455547251737177,0.26229508196721313,0.11850220679885388,High,0.4500737572212245,5,23
Shinchan,Uk,0.514060661959464,0.29210134128166915,0.1514788107882821,Medium,0.5168137754876788,7,21
Motu Patlu,Russia,0.9032924076579208,0.32190760059612517,0.23521209745042804,High,0.7284192041816266,2,12
Pokemon,Australia,0.5334849288951278,0.38152011922503726,0.1665098480017412,Medium,0.43529696774925236,6,0
Pokemon,China,0.9128616106767156,0.5603576751117735,0.5502458231969836,High,0.9802053977215553,6,3
Shinchan,Brazil,0.5746782580568939,0.33383010432190763,0.434716900670581,Medium,1.2983208351320812,7,1
Mickey Mouse,Canada,0.38381645877703974,0.5543964232488823,1.0,Medium,1.800515736400203,1,2
Shinchan,South Africa,0.3253780942789294,0.36363636363636365,0.520450142730831,Low,1.4273127823582998,7,14
Mickey Mouse,Usa,0.8872615365741244,0.5126676602086438,1.0,High,1.9467840346301255,1,23
Pokemon,Italy,0.6795589275997143,0.35767511177347244,1.0,High,2.7880384425211178,6,8
Tom And Jerry,Egypt,1.0,0.36661698956780925,0.13218470756574774,High,0.3595718133733464,9,4
Mickey Mouse,Brazil,0.3845950576910947,0.34575260804769004,1.0,Medium,2.883900443114956,1,1
Pokemon,China,0.4158554662775453,0.5603576751117735,0.7044053363977258,Medium,1.2548244508413815,6,3
Spongebob Squarepants,India,0.23674996727801856,0.5096870342771982,0.9479026330923801,Low,1.8561321699384747,8,7
Peppa Pig,China,0.8593506588315097,0.23845007451564829,0.04759319012485215,High,0.19876038970178683,5,3
Shinchan,Saudi Arabia,0.34354617100233775,0.38748137108792846,0.4936037690774989,Medium,1.2705982984336646,7,13
Motu Patlu,Uae,0.5637062732908363,0.38748137108792846,0.3140859425958242,Medium,0.8084967928223624,2,20
Pokemon,France,0.2752171148200212,0.5901639344262295,0.29856031359767066,Low,0.505038105694737,6,5
Motu Patlu,Brazil,0.342847995341358,0.13710879284649777,0.44816800256741496,Medium,3.2450359845338395,2,1
Pokemon,Saudi Arabia,0.6422610973149202,0.11326378539493294,0.7663281930195431,Medium,6.706658547770519,6,13
Mr Bean,South Africa,0.43473432966964726,0.36959761549925485,0.17552794021833745,Medium,0.47363483432529097,3,14
Spongebob Squarepants,France,0.0982767884086364,0.4918032786885246,1.0,Low,2.029207278533648,8,5
Tom And Jerry,India,0.09769875947582918,0.5543964232488823,0.39619051531279414,Low,0.7133472574331914,9,7
Peppa Pig,Uae,0.11997710977782583,0.12518628912071536,0.4169911357397155,Low,3.3045677041885546,5,20
Tom And Jerry,Japan,0.27638356215774357,0.8047690014903129,0.17968487531109834,Low,0.22299799940027668,9,9
Spongebob Squarepants,France,0.9794219801469616,0.4918032786885246,0.8116539335487,High,1.647014069607488,8,5
Pokemon,Japan,0.7772371653160606,0.40536512667660207,1.0,High,2.4608410868775925,6,9
Mickey Mouse,South Africa,0.7277674211631494,0.07749627421758569,0.021672362032509065,High,0.276094149034831,1,14
Spongebob Squarepants,Usa,0.09066697482284423,0.4292101341281669,0.7592558175514358,Low,1.7648487502278145,8,23
Mickey Mouse,Mexico,0.35926112150030987,0.5067064083457526,0.322563873293455,Medium,0.6353354379442578,1,10
Mickey Mouse,Germany,0.8117780867912417,0.041728763040238454,0.10692911266234673,High,2.5025089671247827,1,6
Paw Patrol,Egypt,0.9248158117535225,0.13710879284649777,0.015712899616999627,High,0.11377189890048396,4,4
Doraemon,Germany,0.611225889404784,0.11624441132637854,0.06273098919290579,Medium,0.535044600277609,0,6
Mickey Mouse,Mexico,0.575967010452485,0.19076005961251863,0.9749485345429036,Medium,5.084210635483429,1,10
Spongebob Squarepants,Saudi Arabia,0.8473667102470593,0.22354694485842028,0.8034271013077612,High,3.577991683718219,8,13
Motu Patlu,South Africa,0.6398257037322949,0.33979135618479883,0.09948513161114182,Medium,0.2919238701500241,2,14
Shinchan,Spain,0.1919028618746088,0.10134128166915052,0.470261785753222,Low,4.595035142060141,7,16
Mr Bean,China,0.4744128398412081,0.5365126676602087,0.03455102358557177,Medium,0.06427945919111505,3,3
Pokemon,Egypt,0.4850613960244038,0.20864381520119224,0.9743366066128368,Medium,4.647580972888609,6,4
Shinchan,South Korea,0.22066275830216486,0.39940387481371087,0.24027623175444132,Low,0.6000846816635592,7,15
Pokemon,France,0.6922105295111673,0.13114754098360656,0.7687839935766232,High,5.817618609127157,6,5
Tom And Jerry,Uae,0.5527556378767193,0.5096870342771982,0.26901908567283717,Medium,0.5267787658905299,9,20
Mickey Mouse,Italy,0.9274796813113365,0.46497764530551416,0.6915840871907138,High,1.4841572211844687,1,8
Mickey Mouse,Uk,0.5584869664391777,0.5842026825633383,0.3686971700961307,Medium,0.6300332877510784,1,21
Motu Patlu,Saudi Arabia,0.4548407976609516,0.5663189269746647,0.43099984597493873,Medium,0.7597134970858928,2,13
Shinchan,Nigeria,0.26978938056569524,0.44113263785394935,0.11704790782017523,Low,0.2647348279654485,7,11
Paw Patrol,Usa,0.6191334503954227,0.16095380029806258,0.3852118594649838,Medium,2.3785293012947717,4,23
Paw Patrol,Saudi Arabia,0.7531734983996802,0.27421758569299554,0.14948843492135028,High,0.5431645457718106,4,13
Pokemon,South Africa,0.5328554652590394,0.5007451564828614,1.0,Medium,1.9930436538935636,6,14
Pokemon,Brazil,0.10936492059205628,0.5603576751117735,0.25958123763800106,Low,0.46241683181104654,6,1
Paw Patrol,South Korea,0.29151679716304435,0.20268256333830104,0.28540172134233494,Low,1.4012084130554892,4,15
Pokemon,Egypt,0.13195425196202037,0.15499254843517138,0.38288120490553096,Low,2.4544839400752,6,4
Motu Patlu,Brazil,0.9732060892534209,0.5543964232488823,0.4334774480686241,High,0.7804829666221594,2,1
Pokemon,Egypt,0.9780225630391166,0.36959761549925485,0.2791380954669574,High,0.7532107164017051,6,4
Tom And Jerry,Unknown,0.7054513565864925,0.37555886736214605,0.41176709507326387,High,1.093499929925318,9,22
Pokemon,South Africa,0.550959990299315,0.33383010432190763,0.37250898283290884,Medium,1.1125313346221,6,14
Paw Patrol,France,0.8494513887573635,0.09538002980625931,0.21794853568540884,High,2.2613453857974877,4,5
Spongebob Squarepants,South Korea,0.28465036559790524,0.5543964232488823,0.15791493878849994,Low,0.2843283323013689,8,15
Motu Patlu,South Korea,0.8355115323303645,0.13710879284649777,0.26115279775996003,High,1.890920863020073,2,15
Mickey Mouse,France,0.7102470067733252,0.13114754098360656,1.0,High,7.567299342513335,1,5
Peppa Pig,Russia,0.15402396964041154,0.5126676602086438,0.2600364731025622,Low,0.5062348542575942,5,12
Mr Bean,South Africa,0.7455655735862218,0.45901639344262296,0.14439897854574274,High,0.3138996361957987,3,14
Peppa Pig,Saudi Arabia,0.8783172644174326,0.14903129657228018,0.20002872601473856,High,1.3332466664271694,5,13
Shinchan,Brazil,0.16713592070126784,0.26825633383010433,0.37448669217548985,Low,1.3908185068425685,7,1
Peppa Pig,China,0.48489902475472174,0.14903129657228018,0.08871281415930696,Medium,0.5912953909357707,5,3
Paw Patrol,Uk,0.11656565084192705,0.041728763040238454,0.1733107875565533,Low,4.056068447227068,4,21
Spongebob Squarepants,Uk,0.14235933637654152,0.18777943368107303,1.0,Low,5.297187201490475,8,21
Pokemon,Uk,0.5931761716251464,0.22056631892697467,0.5038859794022305,Medium,2.2741993541369645,6,21
Peppa Pig,Spain,0.7461980129915847,0.47093889716840537,0.09194678030705507,High,0.19482772210285737,5,16
Shinchan,Nigeria,0.2818567914647866,0.0,0.501374062035429,Low,501.374062035429,7,11
Shinchan,Mexico,0.4075779699746182,0.26825633383010433,0.06487799423412616,Medium,0.2409525276945312,7,10
Doraemon,Mexico,0.31200691079383,0.5454545454545454,0.2248764568453053,Low,0.4115190526199232,0,10
Pokemon,India,0.10517188456930038,0.5305514157973175,0.2090220465668049,Low,0.3932301567728413,6,7
Tom And Jerry,Italy,0.4042890304532808,0.5275707898658718,0.15550144407483465,Medium,0.29419227671338805,9,8
Mickey Mouse,Mexico,0.14737409925460476,0.11922503725782414,0.8200855032215717,Low,6.821253891258006,1,10
